 60.1431 15.9333  366   0.50  -1.80  35.00  -392.0 -2345.0
 60.1431 15.9333  367   0.50  -1.80  35.00  -393.0 -2344.0
 60.1432 15.9333  368   0.50  -1.80  35.00  -393.0 -2348.0
 60.1432 15.9333  369   0.50  -1.80  35.00  -393.0 -2341.0
 60.1432 15.9333  370   0.50  -1.80  35.00  -397.0 -2350.0
 60.1432 15.9333  371   0.50  -1.80  35.00  -393.0 -2353.0
 60.1431 15.9334  372   0.50  -1.80  35.00  -394.0 -2342.0
 60.1431 15.9334  373   0.50  -1.80  35.00  -391.0 -2356.0
 60.1431 15.9334  374   0.50  -1.80  35.00  -391.0 -2357.0
 60.1431 15.9333  375   0.50  -1.80  35.00  -389.0 -2346.0
 60.1431 15.9333  376   0.50  -1.80  35.00  -391.0 -2347.0
 60.1431 15.9333  377   0.50  -1.80  35.00  -389.0 -1969.0
