 53.1890 17.1822  246   1.20   0.74  30.01   0.08  5585.0 -1859.0
 53.1890 17.1822  247   1.20   0.74  30.01   0.08  5605.0 -1916.0
 53.1890 17.1822  248   1.20   0.74  30.01   0.08  5252.0 -1931.0
 53.1890 17.1822  249   1.20   0.74  30.01   0.08  5575.0 -1960.0
 53.1890 17.1822  250   1.20   0.74  30.01   0.00  5555.0 -1948.0
 53.1890 17.1822  251   1.20   0.74  30.01   0.00  5516.0 -1891.0
 53.1890 17.1823  252   1.20   0.74  30.01   0.00  5593.0 -1939.0
 53.1890 17.1822  253   1.20   0.74  30.01   0.00  5593.0 -1932.0
 53.1890 17.1822  254   1.20   0.74  30.01   0.00  5587.0 -1907.0
 53.1890 17.1822  255   1.20   0.74  30.01   0.00  5573.0 -1967.0
 53.1890 17.1822  256   1.20   0.74  30.01   0.00  5561.0 -1937.0
 53.1890 17.1822  257   1.20   0.74  30.01   0.00  5593.0 -1971.0
 53.1890 17.1823  258   1.20   0.74  30.01   0.00  5569.0 -1948.0
 53.1890 17.1822  259   1.20   0.74  30.01   0.00  5613.0 -1979.0
 53.1890 17.1822  260   1.20   0.74  30.01   0.00  5569.0 -1951.0
 53.1890 17.1822  261   1.20   0.74  30.01   0.00  5621.0 -1975.0
 53.1890 17.1822  262   1.20   0.74  30.01   0.00  5591.0 -1973.0
 53.1890 17.1822  263   1.20   0.74  30.01   0.00  5601.0 -2039.0
 53.1890 17.1822  264   1.20   0.74  30.01   0.00  5607.0 -2031.0
 53.1890 17.1822  265   1.20   0.74  30.01   0.00  5599.0 -2035.0
 53.1890 17.1823  266   1.20   0.74  30.01   0.00  5605.0 -2015.0
 53.1890 17.1823  267   1.20   0.74  30.01   0.00  5615.0 -1927.0
 53.1890 17.1823  268   1.20   0.74  30.01   0.00  5608.0 -2003.0
 53.1890 17.1822  269   1.20   0.74  30.01   0.00  5567.0 -2003.0
 53.1890 17.1822  270   1.20   0.74  30.01   0.04  5601.0 -1984.0
 53.1890 17.1822  271   1.20   0.74  30.01   0.04  5573.0 -1940.0
 53.1890 17.1822  272   1.20   0.74  30.01   0.04  5613.0 -1965.0
 53.1890 17.1822  273   1.20   0.74  30.01   0.04  5585.0 -1929.0
 53.1890 17.1823  274   1.20   0.74  30.01   0.04  5565.0 -2023.0
 53.1890 17.1823  275   1.20   0.74  30.01   0.04  5553.0 -1951.0
 53.1890 17.1822  276   1.20   0.74  30.01   0.04  5576.0 -2017.0
 53.1890 17.1822  277   1.20   0.74  30.01   0.04  5617.0 -2001.0
 53.1890 17.1822  278   1.20   0.74  30.01   0.04  5593.0 -1979.0
 53.1890 17.1822  279   1.20   0.74  30.01   0.04  5589.0 -2023.0
 53.1890 17.1823  280   1.20   0.74  30.02   0.02  5577.0 -2015.0
 53.1890 17.1823  281   1.20   0.74  30.02   0.02  5597.0 -2015.0
 53.1890 17.1822  282   1.20   0.74  30.02   0.02  5577.0 -2021.0
 53.1890 17.1822  283   1.20   0.74  30.02   0.02  5588.0 -1967.0
 53.1890 17.1822  284   1.20   0.74  30.02   0.02  5601.0 -1981.0
 53.1890 17.1822  285   1.20   0.74  30.02   0.02  5568.0 -1975.0
 53.1890 17.1822  286   1.20   0.74  30.02   0.02  5597.0 -2011.0
 53.1890 17.1822  287   1.20   0.74  30.02   0.02  5597.0 -1964.0
 53.1890 17.1822  288   1.20   0.74  30.02   0.02  5581.0 -2003.0
 53.1890 17.1822  289   1.20   0.74  30.02   0.02  5604.0 -1987.0
 53.1890 17.1822  290   1.20   0.74  30.02   0.02  5601.0 -1983.0
 53.1890 17.1823  291   1.20   0.74  30.02   0.20  5605.0 -2020.0
 53.1890 17.1822  292   1.20   0.74  30.02   0.20  5581.0 -2027.0
 53.1890 17.1823  293   1.20   0.74  30.02   0.20  5613.0 -2047.0
 53.1890 17.1822  294   1.20   0.74  30.02   0.20  5561.0 -2075.0
 53.1890 17.1822  295   1.20   0.74  30.02   0.20  5561.0 -2057.0
 53.1890 17.1822  296   1.20   0.74  30.02   0.20  5545.0 -2075.0
 53.1890 17.1822  297   1.20   0.74  30.02   0.20  5601.0 -2043.0
 53.1890 17.1822  298   1.20   0.74  30.02   0.20  5573.0 -2041.0
 53.1890 17.1822  299   1.20   0.74  30.02   0.20  5613.0 -2057.0
 53.1890 17.1822  300   1.20   0.74  30.02   0.20  5353.0 -2105.0
 53.1890 17.1822  301   1.20   0.74  30.02   0.04  5580.0 -2077.0
 53.1890 17.1822  302   1.20   0.74  30.02   0.04  4481.0 -2041.0
 53.1890 17.1822  303   1.20   0.74  30.02   0.04  5585.0 -2076.0
 53.1890 17.1823  304   1.20   0.74  30.02   0.04  5573.0 -2020.0
 53.1890 17.1822  305   1.20   0.74  30.02   0.04  5619.0 -2068.0
 53.1890 17.1823  306   1.20   0.74  30.02   0.04  5613.0 -2075.0
 53.1890 17.1822  307   1.20   0.74  30.02   0.04  5597.0 -2081.0
 53.1890 17.1822  308   1.20   0.74  30.02   0.04  5563.0 -2077.0
 53.1890 17.1822  309   1.20   0.74  30.02   0.04  5429.0 -2105.0
 53.1890 17.1822  310   1.20   0.74  30.02   0.04  5402.0 -1996.0
 53.1890 17.1822  311   1.20   0.74  30.02   0.09  5617.0 -2039.0
 53.1890 17.1823  312   1.20   0.74  30.02   0.09  5593.0 -2047.0
 53.1890 17.1822  313   1.20   0.74  30.02   0.09  5584.0 -2045.0
 53.1890 17.1822  314   1.20   0.74  30.02   0.09  5617.0 -2027.0
 53.1890 17.1822  315   1.20   0.74  30.02   0.09  5608.0 -2115.0
 53.1890 17.1822  316   1.20   0.74  30.02   0.09  5611.0 -2134.0
 53.1890 17.1823  317   1.20   0.74  30.02   0.09  5597.0 -2083.0
 53.1890 17.1822  318   1.20   0.74  30.02   0.09  5593.0 -2063.0
 53.1890 17.1822  319   1.20   0.74  30.02   0.09  5609.0 -2096.0
 53.1890 17.1823  320   1.20   0.74  30.02   0.09  5549.0 -2067.0
 53.1890 17.1822  321   1.20   0.74  30.02   0.00  5575.0 -2009.0
 53.1890 17.1822  322   1.20   0.74  30.02   0.00  5577.0 -2035.0
 53.1890 17.1822  323   1.20   0.74  30.02   0.00  5593.0 -2095.0
 53.1890 17.1822  324   1.20   0.74  30.02   0.00  5564.0 -2025.0
 53.1890 17.1823  325   1.20   0.74  30.02   0.00  5513.0 -2003.0
 53.1890 17.1822  326   1.20   0.74  30.02   0.00  5613.0 -2077.0
 53.1890 17.1823  327   1.20   0.74  30.02   0.00  5568.0 -2084.0
 53.1890 17.1822  328   1.20   0.74  30.02   0.00  5445.0 -2048.0
 53.1890 17.1822  329   1.20   0.74  30.02   0.00  5593.0 -2052.0
 53.1890 17.1823  330   1.20   0.74  30.02   0.00  5580.0 -2078.0
 53.1890 17.1822  331   1.20   0.74  30.02   0.00  5525.0 -2040.0
